Estudiante_ID,Edad,Nota_Mat,Nota_Leng,Nota_CS,Genero,Comuna,Promedio,Rango_Edad
4769,19,44,20,39,prefiero no decirlo,Concepción,34.333333333333336,Menor de 25
4770,19,60,73,99,femenino,San Pedro,77.33333333333333,Menor de 25
4771,21,63,66,4,masculino,Hualpén,44.333333333333336,Menor de 25
4772,20,31,44,5,masculino,Hualpén,26.666666666666668,Menor de 25
4773,18,51,22,31,prefiero no decirlo,Tomé,34.666666666666664,Menor de 25
4774,26,87,35,61,femenino,Concepción,61.0,Mayor o igual de 25 años
4775,20,25,97,40,femenino,San Pedro,54.0,Menor de 25
4776,26,99,65,91,masculino,Tomé,85.0,Mayor o igual de 25 años
4777,22,56,49,82,masculino,Arauco,62.333333333333336,Menor de 25
4778,24,60,56,28,femenino,Concepción,48.0,Menor de 25
4779,24,94,34,81,prefiero no decirlo,Tomé,69.66666666666667,Menor de 25
4780,18,27,58,44,masculino,Arauco,43.0,Menor de 25
4781,24,52,4,71,masculino,Tomé,42.333333333333336,Menor de 25
4782,20,56,27,87,femenino,Penco,56.666666666666664,Menor de 25
4783,22,17,26,13,femenino,San Pedro,18.666666666666668,Menor de 25
4784,28,23,5,11,prefiero no decirlo,Hualpén,13.0,Mayor o igual de 25 años
4785,21,36,16,86,prefiero no decirlo,Concepción,46.0,Menor de 25
4786,28,84,80,65,prefiero no decirlo,Tomé,76.33333333333333,Mayor o igual de 25 años
4787,24,25,74,55,prefiero no decirlo,Penco,51.333333333333336,Menor de 25
4788,21,33,92,22,masculino,Hualpén,49.0,Menor de 25
4789,25,8,56,52,prefiero no decirlo,Concepción,38.666666666666664,Mayor o igual de 25 años
4790,24,63,18,20,masculino,Hualpén,33.666666666666664,Menor de 25
4791,24,29,44,31,prefiero no decirlo,Lota,34.666666666666664,Menor de 25
4792,26,72,57,55,femenino,Penco,61.333333333333336,Mayor o igual de 25 años
4793,26,15,34,26,masculino,Lota,25.0,Mayor o igual de 25 años
4794,26,16,69,64,prefiero no decirlo,Coronel,49.666666666666664,Mayor o igual de 25 años
4795,24,76,73,40,masculino,Coronel,63.0,Menor de 25
4796,23,50,11,46,femenino,Tomé,35.666666666666664,Menor de 25
4797,19,4,58,9,prefiero no decirlo,Penco,23.666666666666668,Menor de 25
4798,18,62,19,97,prefiero no decirlo,Concepción,59.333333333333336,Menor de 25
4799,19,46,93,51,femenino,Lota,63.333333333333336,Menor de 25
4800,21,83,91,14,masculino,Arauco,62.666666666666664,Menor de 25
4801,25,98,16,45,femenino,Coronel,53.0,Mayor o igual de 25 años
4802,19,28,68,14,femenino,Coronel,36.666666666666664,Menor de 25
4803,25,77,1,5,masculino,Arauco,27.666666666666668,Mayor o igual de 25 años
4804,20,80,8,4,femenino,Concepción,30.666666666666668,Menor de 25
4805,20,49,13,45,femenino,Concepción,35.666666666666664,Menor de 25
4806,25,79,91,54,femenino,Arauco,74.66666666666667,Mayor o igual de 25 años
4807,27,47,38,41,masculino,San Pedro,42.0,Mayor o igual de 25 años
4808,23,16,74,23,prefiero no decirlo,Arauco,37.666666666666664,Menor de 25
4809,23,59,92,23,masculino,Hualpén,58.0,Menor de 25
4810,23,92,79,83,femenino,Tomé,84.66666666666667,Menor de 25
4811,26,9,40,72,femenino,Arauco,40.333333333333336,Mayor o igual de 25 años
4812,26,32,89,38,masculino,Hualpén,53.0,Mayor o igual de 25 años
4813,29,15,66,24,masculino,Arauco,35.0,Mayor o igual de 25 años
4814,19,89,26,73,femenino,Concepción,62.666666666666664,Menor de 25
4815,19,32,55,48,prefiero no decirlo,Penco,45.0,Menor de 25
4816,21,76,82,63,prefiero no decirlo,Lota,73.66666666666667,Menor de 25
4817,24,47,10,77,femenino,Concepción,44.666666666666664,Menor de 25
4818,29,66,37,17,prefiero no decirlo,Hualpén,40.0,Mayor o igual de 25 años
4819,26,43,51,62,masculino,Hualpén,52.0,Mayor o igual de 25 años
4820,27,98,86,49,masculino,Coronel,77.66666666666667,Mayor o igual de 25 años
4821,28,66,51,60,prefiero no decirlo,Coronel,59.0,Mayor o igual de 25 años
4822,24,64,25,86,prefiero no decirlo,Coronel,58.333333333333336,Menor de 25
4823,18,75,29,92,masculino,Arauco,65.33333333333333,Menor de 25
4824,25,73,19,80,femenino,Concepción,57.333333333333336,Mayor o igual de 25 años
4825,19,25,19,64,femenino,Tomé,36.0,Menor de 25
4826,27,17,15,67,femenino,San Pedro,33.0,Mayor o igual de 25 años
4827,25,38,37,16,masculino,Coronel,30.333333333333332,Mayor o igual de 25 años
4828,28,16,28,90,prefiero no decirlo,San Pedro,44.666666666666664,Mayor o igual de 25 años
4829,20,41,3,11,prefiero no decirlo,Penco,18.333333333333332,Menor de 25
4830,18,44,79,65,prefiero no decirlo,Coronel,62.666666666666664,Menor de 25
4831,28,49,28,55,masculino,Penco,44.0,Mayor o igual de 25 años
4832,18,39,39,25,prefiero no decirlo,Hualpén,34.333333333333336,Menor de 25
4833,23,28,98,51,masculino,Tomé,59.0,Menor de 25
4834,22,40,24,51,masculino,Arauco,38.333333333333336,Menor de 25
4835,19,41,78,80,femenino,Concepción,66.33333333333333,Menor de 25
4836,22,14,8,48,masculino,Coronel,23.333333333333332,Menor de 25
4837,27,67,57,83,masculino,Coronel,69.0,Mayor o igual de 25 años
4838,23,72,17,65,prefiero no decirlo,Hualpén,51.333333333333336,Menor de 25
4839,21,14,10,13,masculino,Arauco,12.333333333333334,Menor de 25
4840,18,5,60,9,prefiero no decirlo,Penco,24.666666666666668,Menor de 25
4841,22,16,26,45,prefiero no decirlo,Hualpén,29.0,Menor de 25
4842,29,71,85,73,masculino,Tomé,76.33333333333333,Mayor o igual de 25 años
4843,19,48,8,67,masculino,Tomé,41.0,Menor de 25
4844,19,73,50,36,prefiero no decirlo,Concepción,53.0,Menor de 25
4845,27,39,24,38,prefiero no decirlo,San Pedro,33.666666666666664,Mayor o igual de 25 años
4846,28,65,69,26,masculino,Lota,53.333333333333336,Mayor o igual de 25 años
4847,20,31,43,49,femenino,Coronel,41.0,Menor de 25
4848,18,25,15,65,masculino,Lota,35.0,Menor de 25
4849,28,69,57,41,masculino,Penco,55.666666666666664,Mayor o igual de 25 años
4850,29,70,3,51,prefiero no decirlo,Concepción,41.333333333333336,Mayor o igual de 25 años
4851,29,72,46,65,masculino,Concepción,61.0,Mayor o igual de 25 años
4852,27,8,36,29,prefiero no decirlo,Coronel,24.333333333333332,Mayor o igual de 25 años
4853,24,88,43,34,femenino,Arauco,55.0,Menor de 25
4854,27,1,37,9,femenino,Hualpén,15.666666666666666,Mayor o igual de 25 años
4855,24,93,40,3,masculino,Tomé,45.333333333333336,Menor de 25
4856,27,28,40,14,prefiero no decirlo,Tomé,27.333333333333332,Mayor o igual de 25 años
4857,28,97,17,75,femenino,Arauco,63.0,Mayor o igual de 25 años
4858,22,93,37,65,masculino,Coronel,65.0,Menor de 25
4859,23,28,85,65,prefiero no decirlo,Arauco,59.333333333333336,Menor de 25
4860,23,83,24,89,prefiero no decirlo,Lota,65.33333333333333,Menor de 25
4861,23,61,3,41,masculino,Lota,35.0,Menor de 25
4862,18,86,76,11,masculino,Hualpén,57.666666666666664,Menor de 25
4863,29,26,60,77,prefiero no decirlo,Hualpén,54.333333333333336,Mayor o igual de 25 años
4864,19,75,64,37,femenino,San Pedro,58.666666666666664,Menor de 25
4865,22,29,36,77,femenino,Concepción,47.333333333333336,Menor de 25
4866,19,81,70,3,masculino,Coronel,51.333333333333336,Menor de 25
4867,27,98,20,72,masculino,Coronel,63.333333333333336,Mayor o igual de 25 años
4868,23,74,47,75,masculino,Lota,65.33333333333333,Menor de 25
4869,28,97,61,31,femenino,Tomé,63.0,Mayor o igual de 25 años
4870,25,63,41,46,masculino,Lota,50.0,Mayor o igual de 25 años
4871,26,83,63,2,masculino,Penco,49.333333333333336,Mayor o igual de 25 años
4872,18,85,38,58,prefiero no decirlo,Lota,60.333333333333336,Menor de 25
4873,28,61,1,10,femenino,Lota,24.0,Mayor o igual de 25 años
4874,27,41,1,23,prefiero no decirlo,Hualpén,21.666666666666668,Mayor o igual de 25 años
4875,25,72,94,57,masculino,Arauco,74.33333333333333,Mayor o igual de 25 años
4876,27,48,94,3,prefiero no decirlo,Lota,48.333333333333336,Mayor o igual de 25 años
4877,19,4,82,45,prefiero no decirlo,Coronel,43.666666666666664,Menor de 25
4878,28,70,83,91,femenino,Concepción,81.33333333333333,Mayor o igual de 25 años
4879,21,4,57,10,masculino,San Pedro,23.666666666666668,Menor de 25
4880,20,81,95,78,femenino,Tomé,84.66666666666667,Menor de 25
4881,19,76,55,58,prefiero no decirlo,Lota,63.0,Menor de 25
4882,28,73,86,28,masculino,Lota,62.333333333333336,Mayor o igual de 25 años
4883,28,73,68,33,masculino,Hualpén,58.0,Mayor o igual de 25 años
4884,22,81,24,29,femenino,Concepción,44.666666666666664,Menor de 25
4885,27,59,66,13,masculino,Coronel,46.0,Mayor o igual de 25 años
4886,18,58,22,76,femenino,Coronel,52.0,Menor de 25
4887,18,7,4,57,masculino,Hualpén,22.666666666666668,Menor de 25
4888,19,93,6,10,masculino,Coronel,36.333333333333336,Menor de 25
4889,21,52,97,36,femenino,Hualpén,61.666666666666664,Menor de 25
4890,24,40,85,83,prefiero no decirlo,Coronel,69.33333333333333,Menor de 25
4891,22,23,70,28,prefiero no decirlo,Tomé,40.333333333333336,Menor de 25
4892,27,35,28,39,prefiero no decirlo,San Pedro,34.0,Mayor o igual de 25 años
4893,25,48,28,88,prefiero no decirlo,Hualpén,54.666666666666664,Mayor o igual de 25 años
4894,20,69,11,82,femenino,San Pedro,54.0,Menor de 25
4895,18,11,77,3,prefiero no decirlo,Lota,30.333333333333332,Menor de 25
4896,19,6,19,21,prefiero no decirlo,Tomé,15.333333333333334,Menor de 25
4897,25,46,67,93,masculino,San Pedro,68.66666666666667,Mayor o igual de 25 años
4898,22,30,72,24,prefiero no decirlo,Arauco,42.0,Menor de 25
4899,29,35,97,8,masculino,Penco,46.666666666666664,Mayor o igual de 25 años
4900,20,8,76,3,femenino,San Pedro,29.0,Menor de 25
4901,28,80,5,99,femenino,Penco,61.333333333333336,Mayor o igual de 25 años
4902,29,70,14,69,prefiero no decirlo,Penco,51.0,Mayor o igual de 25 años
4903,20,44,62,78,femenino,Concepción,61.333333333333336,Menor de 25
4904,25,46,63,9,masculino,Concepción,39.333333333333336,Mayor o igual de 25 años
4905,28,37,78,87,prefiero no decirlo,Concepción,67.33333333333333,Mayor o igual de 25 años
4906,22,92,83,4,femenino,Hualpén,59.666666666666664,Menor de 25
4907,25,60,66,70,femenino,Arauco,65.33333333333333,Mayor o igual de 25 años
4908,23,97,38,80,masculino,Concepción,71.66666666666667,Menor de 25
4909,23,99,91,82,masculino,San Pedro,90.66666666666667,Menor de 25
4910,26,48,87,94,prefiero no decirlo,Arauco,76.33333333333333,Mayor o igual de 25 años
4911,22,92,75,47,prefiero no decirlo,San Pedro,71.33333333333333,Menor de 25
4912,28,70,58,76,femenino,Concepción,68.0,Mayor o igual de 25 años
4913,24,31,79,98,masculino,Concepción,69.33333333333333,Menor de 25
4914,20,96,35,73,femenino,Penco,68.0,Menor de 25
4915,21,64,6,78,masculino,Coronel,49.333333333333336,Menor de 25
4916,21,51,49,82,femenino,Hualpén,60.666666666666664,Menor de 25
4917,18,94,68,54,femenino,San Pedro,72.0,Menor de 25
4918,23,2,24,72,femenino,Arauco,32.666666666666664,Menor de 25
4919,22,66,55,93,femenino,San Pedro,71.33333333333333,Menor de 25
4920,20,60,40,16,femenino,Penco,38.666666666666664,Menor de 25
4921,18,85,96,35,masculino,Arauco,72.0,Menor de 25
4922,23,49,5,91,femenino,Tomé,48.333333333333336,Menor de 25
4923,18,64,20,71,femenino,Tomé,51.666666666666664,Menor de 25
4924,25,8,58,45,masculino,Hualpén,37.0,Mayor o igual de 25 años
4925,25,91,81,24,femenino,San Pedro,65.33333333333333,Mayor o igual de 25 años
4926,28,42,41,9,prefiero no decirlo,Tomé,30.666666666666668,Mayor o igual de 25 años
4927,18,37,88,84,masculino,San Pedro,69.66666666666667,Menor de 25
4928,25,94,47,61,prefiero no decirlo,Hualpén,67.33333333333333,Mayor o igual de 25 años
4929,29,3,59,85,prefiero no decirlo,Coronel,49.0,Mayor o igual de 25 años
4930,24,2,90,48,prefiero no decirlo,Arauco,46.666666666666664,Menor de 25
4931,23,82,15,83,femenino,Coronel,60.0,Menor de 25
4932,24,78,75,94,masculino,Coronel,82.33333333333333,Menor de 25
4933,22,39,4,16,femenino,Coronel,19.666666666666668,Menor de 25
4934,22,19,89,18,prefiero no decirlo,Tomé,42.0,Menor de 25
4935,22,73,58,36,femenino,San Pedro,55.666666666666664,Menor de 25
4936,19,25,81,98,femenino,San Pedro,68.0,Menor de 25
4937,27,76,88,95,masculino,Hualpén,86.33333333333333,Mayor o igual de 25 años
4938,27,23,4,74,masculino,Concepción,33.666666666666664,Mayor o igual de 25 años
4939,24,26,30,68,femenino,Hualpén,41.333333333333336,Menor de 25
4940,27,90,75,36,femenino,Lota,67.0,Mayor o igual de 25 años
4941,28,5,30,4,masculino,San Pedro,13.0,Mayor o igual de 25 años
4942,19,6,86,14,prefiero no decirlo,Concepción,35.333333333333336,Menor de 25
4943,20,86,47,93,masculino,Concepción,75.33333333333333,Menor de 25
4944,26,58,62,45,masculino,Penco,55.0,Mayor o igual de 25 años
4945,29,66,54,58,prefiero no decirlo,Coronel,59.333333333333336,Mayor o igual de 25 años
4946,20,89,27,46,masculino,Arauco,54.0,Menor de 25
4947,20,20,55,52,femenino,Hualpén,42.333333333333336,Menor de 25
4948,28,61,90,19,prefiero no decirlo,Penco,56.666666666666664,Mayor o igual de 25 años
4949,26,17,34,5,prefiero no decirlo,Lota,18.666666666666668,Mayor o igual de 25 años
4950,19,39,45,98,femenino,Arauco,60.666666666666664,Menor de 25
4951,27,98,29,15,prefiero no decirlo,Hualpén,47.333333333333336,Mayor o igual de 25 años
4952,28,29,54,88,masculino,Concepción,57.0,Mayor o igual de 25 años
4953,27,17,84,7,masculino,Concepción,36.0,Mayor o igual de 25 años
4954,22,89,16,15,prefiero no decirlo,Penco,40.0,Menor de 25
4955,22,23,65,47,femenino,San Pedro,45.0,Menor de 25
4956,23,88,85,12,masculino,Penco,61.666666666666664,Menor de 25
4957,28,30,66,11,femenino,Tomé,35.666666666666664,Mayor o igual de 25 años
4958,27,2,65,11,masculino,Penco,26.0,Mayor o igual de 25 años
4959,22,69,35,34,prefiero no decirlo,Arauco,46.0,Menor de 25
4960,23,1,27,15,femenino,Hualpén,14.333333333333334,Menor de 25
4961,27,98,23,93,prefiero no decirlo,Arauco,71.33333333333333,Mayor o igual de 25 años
4962,28,77,41,30,prefiero no decirlo,Concepción,49.333333333333336,Mayor o igual de 25 años
4963,18,3,46,15,masculino,Arauco,21.333333333333332,Menor de 25
4964,29,76,87,5,prefiero no decirlo,Hualpén,56.0,Mayor o igual de 25 años
4965,29,59,34,99,masculino,San Pedro,64.0,Mayor o igual de 25 años
4966,18,38,45,29,masculino,San Pedro,37.333333333333336,Menor de 25
4967,26,39,56,41,femenino,Lota,45.333333333333336,Mayor o igual de 25 años
4968,29,44,62,54,masculino,San Pedro,53.333333333333336,Mayor o igual de 25 años
4969,28,99,67,35,prefiero no decirlo,Lota,67.0,Mayor o igual de 25 años
4970,20,68,30,86,femenino,Tomé,61.333333333333336,Menor de 25
4971,23,83,59,2,femenino,Penco,48.0,Menor de 25
4972,29,85,4,13,prefiero no decirlo,San Pedro,34.0,Mayor o igual de 25 años
4973,18,13,18,25,masculino,Tomé,18.666666666666668,Menor de 25
4974,26,61,37,49,prefiero no decirlo,Penco,49.0,Mayor o igual de 25 años
4975,18,92,38,94,prefiero no decirlo,Arauco,74.66666666666667,Menor de 25
4976,26,40,37,16,prefiero no decirlo,Tomé,31.0,Mayor o igual de 25 años
4977,20,88,4,12,femenino,Concepción,34.666666666666664,Menor de 25
4978,18,37,69,38,prefiero no decirlo,San Pedro,48.0,Menor de 25
4979,21,71,2,28,prefiero no decirlo,Hualpén,33.666666666666664,Menor de 25
4980,27,98,85,71,prefiero no decirlo,Coronel,84.66666666666667,Mayor o igual de 25 años
4981,23,13,45,55,masculino,Concepción,37.666666666666664,Menor de 25
4982,21,37,59,45,masculino,Lota,47.0,Menor de 25
4983,21,56,5,61,masculino,Hualpén,40.666666666666664,Menor de 25
4984,26,64,78,82,femenino,Concepción,74.66666666666667,Mayor o igual de 25 años
4985,29,63,77,61,femenino,Coronel,67.0,Mayor o igual de 25 años
4986,25,82,18,34,femenino,Coronel,44.666666666666664,Mayor o igual de 25 años
4987,29,5,1,96,masculino,Hualpén,34.0,Mayor o igual de 25 años
4988,26,30,89,89,femenino,San Pedro,69.33333333333333,Mayor o igual de 25 años
4989,27,46,44,67,masculino,Concepción,52.333333333333336,Mayor o igual de 25 años
4990,22,13,61,96,masculino,Arauco,56.666666666666664,Menor de 25
4991,22,41,13,33,masculino,Concepción,29.0,Menor de 25
4992,24,49,1,6,femenino,Tomé,18.666666666666668,Menor de 25
4993,21,90,84,62,prefiero no decirlo,Penco,78.66666666666667,Menor de 25
4994,22,76,29,95,masculino,Arauco,66.66666666666667,Menor de 25
4995,22,62,82,96,prefiero no decirlo,San Pedro,80.0,Menor de 25
4996,28,82,14,26,femenino,Penco,40.666666666666664,Mayor o igual de 25 años
4997,24,62,86,86,masculino,Penco,78.0,Menor de 25
4998,21,81,67,73,prefiero no decirlo,Coronel,73.66666666666667,Menor de 25
4999,27,35,70,18,masculino,Hualpén,41.0,Mayor o igual de 25 años
5000,18,24,29,79,femenino,Concepción,44.0,Menor de 25
5001,20,54,4,93,masculino,Lota,50.333333333333336,Menor de 25
5002,29,96,1,93,prefiero no decirlo,Hualpén,63.333333333333336,Mayor o igual de 25 años
5003,19,27,47,92,masculino,Arauco,55.333333333333336,Menor de 25
5004,29,50,48,11,femenino,Coronel,36.333333333333336,Mayor o igual de 25 años
5005,21,7,14,94,femenino,Penco,38.333333333333336,Menor de 25
5006,25,61,14,80,masculino,Penco,51.666666666666664,Mayor o igual de 25 años
5007,27,1,6,43,masculino,Lota,16.666666666666668,Mayor o igual de 25 años
5008,26,14,64,63,masculino,Penco,47.0,Mayor o igual de 25 años
5009,24,88,70,51,masculino,Coronel,69.66666666666667,Menor de 25
5010,18,71,9,10,prefiero no decirlo,Tomé,30.0,Menor de 25
5011,25,76,78,33,prefiero no decirlo,San Pedro,62.333333333333336,Mayor o igual de 25 años
5012,27,9,43,24,prefiero no decirlo,Penco,25.333333333333332,Mayor o igual de 25 años
5013,26,60,18,50,femenino,San Pedro,42.666666666666664,Mayor o igual de 25 años
5014,29,37,16,73,prefiero no decirlo,Penco,42.0,Mayor o igual de 25 años
5015,19,16,32,27,femenino,San Pedro,25.0,Menor de 25
5016,26,37,3,19,masculino,Arauco,19.666666666666668,Mayor o igual de 25 años
5017,24,90,51,70,femenino,Tomé,70.33333333333333,Menor de 25
5018,26,65,97,66,femenino,Concepción,76.0,Mayor o igual de 25 años
5019,27,87,74,53,femenino,Hualpén,71.33333333333333,Mayor o igual de 25 años
5020,23,14,48,53,masculino,Penco,38.333333333333336,Menor de 25
5021,19,38,32,69,prefiero no decirlo,Penco,46.333333333333336,Menor de 25
5022,18,26,55,43,prefiero no decirlo,Penco,41.333333333333336,Menor de 25
5023,21,20,85,58,masculino,Penco,54.333333333333336,Menor de 25
5024,19,78,30,67,prefiero no decirlo,Lota,58.333333333333336,Menor de 25
5025,26,72,63,70,masculino,Penco,68.33333333333333,Mayor o igual de 25 años
5026,24,34,30,46,prefiero no decirlo,Concepción,36.666666666666664,Menor de 25
5027,20,3,72,49,femenino,Lota,41.333333333333336,Menor de 25
5028,19,13,99,36,femenino,Hualpén,49.333333333333336,Menor de 25
5029,21,89,59,46,femenino,Coronel,64.66666666666667,Menor de 25
5030,26,11,18,35,femenino,Tomé,21.333333333333332,Mayor o igual de 25 años
5031,20,6,10,34,femenino,Arauco,16.666666666666668,Menor de 25
5032,20,82,54,98,prefiero no decirlo,Penco,78.0,Menor de 25
5033,27,90,11,87,masculino,Lota,62.666666666666664,Mayor o igual de 25 años
5034,18,8,43,55,femenino,Hualpén,35.333333333333336,Menor de 25
5035,22,64,36,91,prefiero no decirlo,Arauco,63.666666666666664,Menor de 25
5036,24,97,78,14,masculino,Penco,63.0,Menor de 25
5037,19,95,10,60,femenino,Tomé,55.0,Menor de 25
5038,21,92,17,52,masculino,Hualpén,53.666666666666664,Menor de 25
5039,25,13,52,32,prefiero no decirlo,Arauco,32.333333333333336,Mayor o igual de 25 años
5040,26,20,99,77,femenino,Arauco,65.33333333333333,Mayor o igual de 25 años
5041,22,90,52,9,prefiero no decirlo,Arauco,50.333333333333336,Menor de 25
5042,19,24,42,90,prefiero no decirlo,Penco,52.0,Menor de 25
5043,27,46,54,24,femenino,Coronel,41.333333333333336,Mayor o igual de 25 años
5044,28,48,96,97,femenino,Lota,80.33333333333333,Mayor o igual de 25 años
5045,27,63,74,91,prefiero no decirlo,Tomé,76.0,Mayor o igual de 25 años
5046,29,32,33,43,femenino,Penco,36.0,Mayor o igual de 25 años
5047,22,24,92,55,femenino,Lota,57.0,Menor de 25
5048,29,55,2,91,masculino,Concepción,49.333333333333336,Mayor o igual de 25 años
5049,27,67,6,71,femenino,San Pedro,48.0,Mayor o igual de 25 años
5050,19,9,62,29,femenino,Concepción,33.333333333333336,Menor de 25
5051,25,89,2,49,femenino,Hualpén,46.666666666666664,Mayor o igual de 25 años
5052,21,14,35,57,femenino,Lota,35.333333333333336,Menor de 25
5053,21,71,78,61,masculino,Concepción,70.0,Menor de 25
5054,21,10,74,17,masculino,Lota,33.666666666666664,Menor de 25
5055,28,34,22,95,masculino,Tomé,50.333333333333336,Mayor o igual de 25 años
5056,27,64,25,10,prefiero no decirlo,Arauco,33.0,Mayor o igual de 25 años
5057,18,31,25,27,prefiero no decirlo,Hualpén,27.666666666666668,Menor de 25
5058,21,72,54,28,prefiero no decirlo,Hualpén,51.333333333333336,Menor de 25
5059,29,89,4,64,masculino,Coronel,52.333333333333336,Mayor o igual de 25 años
5060,18,17,89,24,prefiero no decirlo,Lota,43.333333333333336,Menor de 25
5061,19,67,19,38,prefiero no decirlo,Tomé,41.333333333333336,Menor de 25
5062,25,5,13,45,masculino,Tomé,21.0,Mayor o igual de 25 años
5063,22,11,63,1,masculino,Penco,25.0,Menor de 25
5064,28,41,96,54,femenino,Tomé,63.666666666666664,Mayor o igual de 25 años
5065,24,49,22,94,masculino,Hualpén,55.0,Menor de 25
5066,23,81,29,83,masculino,Tomé,64.33333333333333,Menor de 25
5067,20,67,86,40,femenino,Penco,64.33333333333333,Menor de 25
5068,24,4,57,8,femenino,Penco,23.0,Menor de 25
5069,23,19,97,95,masculino,Lota,70.33333333333333,Menor de 25
5070,20,33,57,70,masculino,Lota,53.333333333333336,Menor de 25
5071,27,21,28,1,femenino,Coronel,16.666666666666668,Mayor o igual de 25 años
5072,19,18,4,87,masculino,Concepción,36.333333333333336,Menor de 25
5073,27,11,11,59,prefiero no decirlo,Concepción,27.0,Mayor o igual de 25 años
5074,18,31,28,25,masculino,Concepción,28.0,Menor de 25
5075,20,56,76,47,femenino,San Pedro,59.666666666666664,Menor de 25
5076,24,53,40,79,femenino,Coronel,57.333333333333336,Menor de 25
5077,29,77,30,14,masculino,Tomé,40.333333333333336,Mayor o igual de 25 años
5078,27,48,94,14,masculino,Tomé,52.0,Mayor o igual de 25 años
5079,29,33,26,5,masculino,Arauco,21.333333333333332,Mayor o igual de 25 años
5080,22,5,87,40,femenino,Coronel,44.0,Menor de 25
5081,19,52,81,22,femenino,Lota,51.666666666666664,Menor de 25
5082,18,6,85,41,prefiero no decirlo,San Pedro,44.0,Menor de 25
5083,22,69,44,15,prefiero no decirlo,Arauco,42.666666666666664,Menor de 25
5084,29,27,52,48,masculino,Arauco,42.333333333333336,Mayor o igual de 25 años
5085,20,42,77,55,masculino,Coronel,58.0,Menor de 25
5086,28,46,6,86,masculino,Hualpén,46.0,Mayor o igual de 25 años
5087,28,85,59,21,masculino,Arauco,55.0,Mayor o igual de 25 años
5088,21,16,41,31,prefiero no decirlo,Hualpén,29.333333333333332,Menor de 25
5089,25,95,72,89,masculino,Tomé,85.33333333333333,Mayor o igual de 25 años
5090,24,45,48,36,prefiero no decirlo,Lota,43.0,Menor de 25
5091,26,5,15,71,femenino,Tomé,30.333333333333332,Mayor o igual de 25 años
5092,25,29,63,6,femenino,Hualpén,32.666666666666664,Mayor o igual de 25 años
5093,25,90,61,98,masculino,San Pedro,83.0,Mayor o igual de 25 años
5094,27,91,16,10,masculino,Coronel,39.0,Mayor o igual de 25 años
5095,24,72,41,88,prefiero no decirlo,Lota,67.0,Menor de 25
5096,22,95,35,95,prefiero no decirlo,Hualpén,75.0,Menor de 25
5097,27,66,60,42,masculino,Coronel,56.0,Mayor o igual de 25 años
5098,27,44,83,79,prefiero no decirlo,Coronel,68.66666666666667,Mayor o igual de 25 años
5099,18,6,59,27,masculino,Tomé,30.666666666666668,Menor de 25
5100,29,90,47,75,masculino,Lota,70.66666666666667,Mayor o igual de 25 años
5101,27,15,30,1,femenino,Penco,15.333333333333334,Mayor o igual de 25 años
5102,19,74,10,54,femenino,Hualpén,46.0,Menor de 25
5103,26,70,48,15,prefiero no decirlo,Penco,44.333333333333336,Mayor o igual de 25 años
5104,23,65,6,44,prefiero no decirlo,Coronel,38.333333333333336,Menor de 25
5105,29,10,23,39,masculino,Lota,24.0,Mayor o igual de 25 años
5106,22,70,59,70,prefiero no decirlo,Lota,66.33333333333333,Menor de 25
5107,22,8,76,30,femenino,Penco,38.0,Menor de 25
5108,25,71,6,62,masculino,Lota,46.333333333333336,Mayor o igual de 25 años
5109,19,95,35,72,masculino,Hualpén,67.33333333333333,Menor de 25
5110,26,96,70,39,masculino,Lota,68.33333333333333,Mayor o igual de 25 años
5111,26,95,67,98,femenino,Lota,86.66666666666667,Mayor o igual de 25 años
5112,19,5,11,45,prefiero no decirlo,Arauco,20.333333333333332,Menor de 25
5113,28,20,49,23,prefiero no decirlo,San Pedro,30.666666666666668,Mayor o igual de 25 años
5114,26,71,57,58,masculino,Concepción,62.0,Mayor o igual de 25 años
5115,26,81,37,54,masculino,San Pedro,57.333333333333336,Mayor o igual de 25 años
5116,29,60,98,30,masculino,Lota,62.666666666666664,Mayor o igual de 25 años
5117,22,56,61,8,femenino,Arauco,41.666666666666664,Menor de 25
5118,29,58,26,22,masculino,Penco,35.333333333333336,Mayor o igual de 25 años
5119,18,26,6,87,prefiero no decirlo,Penco,39.666666666666664,Menor de 25
5120,21,54,37,39,prefiero no decirlo,Tomé,43.333333333333336,Menor de 25
5121,25,48,89,19,masculino,Tomé,52.0,Mayor o igual de 25 años
5122,27,38,83,53,prefiero no decirlo,Arauco,58.0,Mayor o igual de 25 años
5123,18,96,2,18,femenino,Penco,38.666666666666664,Menor de 25
5124,27,33,3,60,masculino,Tomé,32.0,Mayor o igual de 25 años
5125,23,27,71,42,prefiero no decirlo,Hualpén,46.666666666666664,Menor de 25
5126,27,57,63,85,femenino,Penco,68.33333333333333,Mayor o igual de 25 años
5127,21,61,18,80,femenino,Coronel,53.0,Menor de 25
5128,22,70,25,77,masculino,Arauco,57.333333333333336,Menor de 25
5129,19,7,73,54,femenino,Coronel,44.666666666666664,Menor de 25
5130,23,90,4,79,femenino,Penco,57.666666666666664,Menor de 25
5131,20,52,83,58,prefiero no decirlo,Hualpén,64.33333333333333,Menor de 25
5132,19,55,33,25,masculino,Lota,37.666666666666664,Menor de 25
5133,28,72,34,92,masculino,Coronel,66.0,Mayor o igual de 25 años
5134,29,81,76,54,femenino,Hualpén,70.33333333333333,Mayor o igual de 25 años
